"Step","SHF-Accum-v2-128 - score_train_avg","SHF-Accum-v2-128 - score_train_avg__MIN","SHF-Accum-v2-128 - score_train_avg__MAX","SHF-Accum-v2-64 - score_train_avg","SHF-Accum-v2-64 - score_train_avg__MIN","SHF-Accum-v2-64 - score_train_avg__MAX","SHF-Accum-v2-32 - score_train_avg","SHF-Accum-v2-32 - score_train_avg__MIN","SHF-Accum-v2-32 - score_train_avg__MAX","SHF-Accum-v2-16 - score_train_avg","SHF-Accum-v2-16 - score_train_avg__MIN","SHF-Accum-v2-16 - score_train_avg__MAX","SHF-Accum-v2-8 - score_train_avg","SHF-Accum-v2-8 - score_train_avg__MIN","SHF-Accum-v2-8 - score_train_avg__MAX","SHF-Accum-v2-4 - score_train_avg","SHF-Accum-v2-4 - score_train_avg__MIN","SHF-Accum-v2-4 - score_train_avg__MAX","SHF-Accum-v2-3 - score_train_avg","SHF-Accum-v2-3 - score_train_avg__MIN","SHF-Accum-v2-3 - score_train_avg__MAX","SHF-Accum-v2-2 - score_train_avg","SHF-Accum-v2-2 - score_train_avg__MIN","SHF-Accum-v2-2 - score_train_avg__MAX","SHF-Accum-v2-1 - score_train_avg","SHF-Accum-v2-1 - score_train_avg__MIN","SHF-Accum-v2-1 - score_train_avg__MAX","SHF-Accum-v2-0 - score_train_avg","SHF-Accum-v2-0 - score_train_avg__MIN","SHF-Accum-v2-0 - score_train_avg__MAX"
"1311","","","","","","","","","","","","","","","","","","","-1.1751988728841145","-1.1751988728841145","-1.1751988728841145","","","","-2.12060546875","-2.12060546875","-2.12060546875","","",""
"1312","","","","","","","-1.1447115316987038","-1.1447115316987038","-1.1447115316987038","-1.4932715743780136","-1.4932715743780136","-1.4932715743780136","-1.3270633220672607","-1.3270633220672607","-1.3270633220672607","-1.2127442359924316","-1.2127442359924316","-1.2127442359924316","","","","-2.165771484375","-2.165771484375","-2.165771484375","-2.118408203125","-2.118408203125","-2.118408203125","","",""
"1313","","","","","","","","","","","","","","","","","","","","","","","","","-0.9375934600830078","-0.9375934600830078","-0.9375934600830078","","",""
"1314","","","","","","","","","","","","","","","","","","","-2.3492635091145835","-2.3492635091145835","-2.3492635091145835","-1.6306285858154297","-1.6306285858154297","-1.6306285858154297","-2.73388671875","-2.73388671875","-2.73388671875","","",""
"1315","","","","","","","","","","","","","","","","","","","","","","","","","-0.80859375","-0.80859375","-0.80859375","","",""
"1316","","","","","","","","","","","","","","","","-1.8606033325195312","-1.8606033325195312","-1.8606033325195312","","","","-1.704010009765625","-1.704010009765625","-1.704010009765625","-2.579345703125","-2.579345703125","-2.579345703125","","",""
"1317","","","","","","","","","","","","","","","","","","","-1.8705647786458333","-1.8705647786458333","-1.8705647786458333","","","","-1.3282470703125","-1.3282470703125","-1.3282470703125","","",""
"1318","","","","","","","","","","","","","","","","","","","","","","-1.45538330078125","-1.45538330078125","-1.45538330078125","-1.70654296875","-1.70654296875","-1.70654296875","","",""
"1319","","","","","","","","","","","","","","","","","","","","","","","","","0.19843292236328125","0.19843292236328125","0.19843292236328125","","",""
"1320","","","","","","","","","","","","","-1.437557339668274","-1.437557339668274","-1.437557339668274","-1.0807933807373047","-1.0807933807373047","-1.0807933807373047","-1.4197139739990234","-1.4197139739990234","-1.4197139739990234","-0.7213096618652344","-0.7213096618652344","-0.7213096618652344","-1.5068359375","-1.5068359375","-1.5068359375","","",""
"1321","","","","","","","","","","","","","","","","","","","","","","","","","-1.6221923828125","-1.6221923828125","-1.6221923828125","","",""
"1322","","","","","","","","","","","","","","","","","","","","","","-0.7149505615234375","-0.7149505615234375","-0.7149505615234375","-0.10668182373046875","-0.10668182373046875","-0.10668182373046875","","",""
"1323","","","","","","","","","","","","","","","","","","","-0.3314555486043294","-0.3314555486043294","-0.3314555486043294","","","","0.437255859375","0.437255859375","0.437255859375","","",""
"1324","","","","","","","","","","","","","","","","-1.4203681945800781","-1.4203681945800781","-1.4203681945800781","","","","-1.9256591796875","-1.9256591796875","-1.9256591796875","-5.5517578125","-5.5517578125","-5.5517578125","","",""
"1325","","","","","","","","","","","","","","","","","","","","","","","","","0.33495330810546875","0.33495330810546875","0.33495330810546875","","",""
"1326","","","","","","","","","","","","","","","","","","","-2.0212154388427734","-2.0212154388427734","-2.0212154388427734","-0.08763694763183594","-0.08763694763183594","-0.08763694763183594","-0.544281005859375","-0.544281005859375","-0.544281005859375","","",""
"1327","","","","","","","","","","","","","","","","","","","","","","","","","-1.141357421875","-1.141357421875","-1.141357421875","","",""
"1328","","","","","","","","","","-1.111356496810913","-1.111356496810913","-1.111356496810913","-0.8182931542396545","-0.8182931542396545","-0.8182931542396545","-0.5355367660522461","-0.5355367660522461","-0.5355367660522461","","","","-0.4840736389160156","-0.4840736389160156","-0.4840736389160156","0.10095977783203125","0.10095977783203125","0.10095977783203125","","",""
"1329","","","","","","","","","","","","","","","","","","","-0.6540215810139974","-0.6540215810139974","-0.6540215810139974","","","","-0.4822998046875","-0.4822998046875","-0.4822998046875","","",""
"1330","","","","","","","","","","","","","","","","","","","","","","-1.4076266288757324","-1.4076266288757324","-1.4076266288757324","-2.53125","-2.53125","-2.53125","","",""
"1331","","","","","","","","","","","","","","","","","","","","","","","","","-2.811279296875","-2.811279296875","-2.811279296875","","",""
"1332","","","","","","","","","","","","","","","","-1.7073631286621094","-1.7073631286621094","-1.7073631286621094","-2.7107747395833335","-2.7107747395833335","-2.7107747395833335","-2.09759521484375","-2.09759521484375","-2.09759521484375","-1.3963623046875","-1.3963623046875","-1.3963623046875","","",""
"1333","","","","","","","","","","","","","","","","","","","","","","","","","-1.7044677734375","-1.7044677734375","-1.7044677734375","","",""
"1334","","","","","","","","","","","","","","","","","","","","","","-1.341796875","-1.341796875","-1.341796875","-1.3968505859375","-1.3968505859375","-1.3968505859375","","",""
"1335","","","","","","","","","","","","","","","","","","","-1.7325846354166667","-1.7325846354166667","-1.7325846354166667","","","","-1.6378173828125","-1.6378173828125","-1.6378173828125","","",""
"1336","","","","","","","","","","","","","-1.5482330322265625","-1.5482330322265625","-1.5482330322265625","-1.3671875","-1.3671875","-1.3671875","","","","-1.14923095703125","-1.14923095703125","-1.14923095703125","-0.8482666015625","-0.8482666015625","-0.8482666015625","","",""
"1337","","","","","","","","","","","","","","","","","","","","","","","","","-1.871337890625","-1.871337890625","-1.871337890625","","",""
"1338","","","","","","","","","","","","","","","","","","","-1.6175130208333333","-1.6175130208333333","-1.6175130208333333","-1.46746826171875","-1.46746826171875","-1.46746826171875","-1.56689453125","-1.56689453125","-1.56689453125","","",""
"1339","","","","","","","","","","","","","","","","","","","","","","","","","-1.28509521484375","-1.28509521484375","-1.28509521484375","","",""
"1340","","","","","","","","","","","","","","","","-1.771331787109375","-1.771331787109375","-1.771331787109375","","","","-2.133575439453125","-2.133575439453125","-2.133575439453125","-3.4873046875","-3.4873046875","-3.4873046875","","",""
"1341","","","","","","","","","","","","","","","","","","","-2.93377685546875","-2.93377685546875","-2.93377685546875","","","","-3.861328125","-3.861328125","-3.861328125","","",""
"1342","","","","","","","","","","","","","","","","","","","","","","-2.7322998046875","-2.7322998046875","-2.7322998046875","-1.745361328125","-1.745361328125","-1.745361328125","","",""
"1343","","","","","","","","","","","","","","","","","","","","","","","","","-3.271484375","-3.271484375","-3.271484375","","",""
"1344","","","","-1.4778716266155243","-1.4778716266155243","-1.4778716266155243","-1.6612503044307232","-1.6612503044307232","-1.6612503044307232","-2.233316421508789","-2.233316421508789","-2.233316421508789","-2.950653076171875","-2.950653076171875","-2.950653076171875","-3.42333984375","-3.42333984375","-3.42333984375","-3.7129720052083335","-3.7129720052083335","-3.7129720052083335","-5.125732421875","-5.125732421875","-5.125732421875","-7.3359375","-7.3359375","-7.3359375","","",""
"1345","","","","","","","","","","","","","","","","","","","","","","","","","0.7825357913970947","0.7825357913970947","0.7825357913970947","","",""
"1346","","","","","","","","","","","","","","","","","","","","","","-0.4509468078613281","-0.4509468078613281","-0.4509468078613281","-1.55810546875","-1.55810546875","-1.55810546875","","",""
"1347","","","","","","","","","","","","","","","","","","","-1.0662078857421875","-1.0662078857421875","-1.0662078857421875","","","","-1.4716796875","-1.4716796875","-1.4716796875","","",""
"1348","","","","","","","","","","","","","","","","-0.6492300033569336","-0.6492300033569336","-0.6492300033569336","","","","-0.9197940826416016","-0.9197940826416016","-0.9197940826416016","-0.10989546775817871","-0.10989546775817871","-0.10989546775817871","","",""
"1349","","","","","","","","","","","","","","","","","","","","","","","","","1.566650390625","1.566650390625","1.566650390625","","",""
"1350","","","","","","","","","","","","","","","","","","","0.012799580891927084","0.012799580891927084","0.012799580891927084","0.26708984375","0.26708984375","0.26708984375","-1.1126708984375","-1.1126708984375","-1.1126708984375","","",""
"1351","","","","","","","","","","","","","","","","","","","","","","","","","-2.09619140625","-2.09619140625","-2.09619140625","","",""
"1352","","","","","","","","","","","","","-0.9331128597259521","-0.9331128597259521","-0.9331128597259521","-1.524627685546875","-1.524627685546875","-1.524627685546875","","","","-2.2882080078125","-2.2882080078125","-2.2882080078125","-3.1982421875","-3.1982421875","-3.1982421875","","",""
"1353","","","","","","","","","","","","","","","","","","","-2.471435546875","-2.471435546875","-2.471435546875","","","","-2.099853515625","-2.099853515625","-2.099853515625","","",""
"1354","","","","","","","","","","","","","","","","","","","","","","-0.6369590759277344","-0.6369590759277344","-0.6369590759277344","0.1097412109375","0.1097412109375","0.1097412109375","","",""
"1355","","","","","","","","","","","","","","","","","","","","","","","","","-0.12964487075805664","-0.12964487075805664","-0.12964487075805664","","",""
"1356","","","","","","","","","","","","","","","","-0.19792687892913818","-0.19792687892913818","-0.19792687892913818","0.14107036590576172","0.14107036590576172","0.14107036590576172","0.1669759750366211","0.1669759750366211","0.1669759750366211","0.21114158630371094","0.21114158630371094","0.21114158630371094","","",""
"1357","","","","","","","","","","","","","","","","","","","","","","","","","-1.4578857421875","-1.4578857421875","-1.4578857421875","","",""
"1358","","","","","","","","","","","","","","","","","","","","","","-1.78533935546875","-1.78533935546875","-1.78533935546875","-2.225830078125","-2.225830078125","-2.225830078125","","",""
"1359","","","","","","","","","","","","","","","","","","","-0.9890238444010416","-0.9890238444010416","-0.9890238444010416","","","","0.318450927734375","0.318450927734375","0.318450927734375","","",""
"1360","","","","","","","","","","-0.8382086753845215","-0.8382086753845215","-0.8382086753845215","-0.7722878456115723","-0.7722878456115723","-0.7722878456115723","-1.0418624877929688","-1.0418624877929688","-1.0418624877929688","","","","-0.6737060546875","-0.6737060546875","-0.6737060546875","-1.9716796875","-1.9716796875","-1.9716796875","","",""
"1361","","","","","","","","","","","","","","","","","","","","","","","","","0.10085487365722656","0.10085487365722656","0.10085487365722656","","",""
"1362","","","","","","","","","","","","","","","","","","","-1.2021236419677734","-1.2021236419677734","-1.2021236419677734","-0.546910285949707","-0.546910285949707","-0.546910285949707","-1.126953125","-1.126953125","-1.126953125","","",""
"1363","","","","","","","","","","","","","","","","","","","","","","","","","-1.1697998046875","-1.1697998046875","-1.1697998046875","","",""
"1364","","","","","","","","","","","","","","","","-0.8458524942398071","-0.8458524942398071","-0.8458524942398071","","","","-1.059906005859375","-1.059906005859375","-1.059906005859375","-1.0828857421875","-1.0828857421875","-1.0828857421875","","",""
"1365","","","","","","","","","","","","","","","","","","","-0.9588419596354166","-0.9588419596354166","-0.9588419596354166","","","","-0.320709228515625","-0.320709228515625","-0.320709228515625","","",""
"1366","","","","","","","","","","","","","","","","","","","","","","-0.2984161376953125","-0.2984161376953125","-0.2984161376953125","-1.204498291015625","-1.204498291015625","-1.204498291015625","","",""
"1367","","","","","","","","","","","","","","","","","","","","","","","","","-1.5966796875","-1.5966796875","-1.5966796875","","",""
"1368","","","","","","","","","","","","","-1.0082001686096191","-1.0082001686096191","-1.0082001686096191","-1.0595359802246094","-1.0595359802246094","-1.0595359802246094","-1.9292399088541667","-1.9292399088541667","-1.9292399088541667","-1.90826416015625","-1.90826416015625","-1.90826416015625","-2.533447265625","-2.533447265625","-2.533447265625","","",""
"1369","","","","","","","","","","","","","","","","","","","","","","","","","-2.2235107421875","-2.2235107421875","-2.2235107421875","","",""
"1370","","","","","","","","","","","","","","","","","","","","","","-1.603759765625","-1.603759765625","-1.603759765625","-1.63232421875","-1.63232421875","-1.63232421875","","",""
"1371","","","","","","","","","","","","","","","","","","","-1.2492122650146484","-1.2492122650146484","-1.2492122650146484","","","","-0.044895172119140625","-0.044895172119140625","-0.044895172119140625","","",""
"1372","","","","","","","","","","","","","","","","-0.49982357025146484","-0.49982357025146484","-0.49982357025146484","","","","0.2924504280090332","0.2924504280090332","0.2924504280090332","1.2371826171875","1.2371826171875","1.2371826171875","","",""
"1373","","","","","","","","","","","","","","","","","","","","","","","","","-2.461669921875","-2.461669921875","-2.461669921875","","",""
"1374","","","","","","","","","","","","","","","","","","","-1.5890909830729167","-1.5890909830729167","-1.5890909830729167","-3.4732666015625","-3.4732666015625","-3.4732666015625","-4.440185546875","-4.440185546875","-4.440185546875","","",""
